DATE,ID,SONG,ARTIST,ALBUM,date_dt,song_key,artist_key,track_name,artist_name,_merge
2021-11-20 : 20,20,Sharing Locations (feat. Lil Baby & Lil Durk),ミーク・ミル,Expensive Pain,2021-11-20,sharing locations,ミークミル,,,left_only
2021-11-20 : 21,21,Brotherly Love (feat. Dougie B),Kay Flock、 B Lovee,The D.O.A. Tape,2021-11-20,brotherly love,kay flock b lovee,,,left_only
2021-11-20 : 23,23,Bad Man (Smooth Criminal),Polo G,Hall of Fame 2.0,2021-11-20,bad man,polo g,,,left_only
2021-11-20 : 25,25,Lady of Namek,トリー・レーンズ,Lady of Namek - Single,2021-11-20,lady of namek,トリーレーンズ,,,left_only
2021-11-20 : 3,3,PSA,Kay Flock,The D.O.A. Tape,2021-11-20,psa,kay flock,,,left_only
2021-11-20 : 4,4,Smokin Out The Window,ブルーノ・マーズ、 アンダーソン・パーク、 Silk Sonic,An Evening With Silk Sonic,2021-11-20,smokin out the window,ブルーノマーズ アンダーソンパーク silk sonic,,,left_only
2021-11-20 : 5,5,LA FAMA (feat. The Weeknd),ロザリア,LA FAMA (feat. The Weeknd) - Single,2021-11-20,la fama,ロザリア,,,left_only
2021-11-20 : 6,6,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),テイラー・スウィフト,Red (Taylor’s Version) (+ A Message From Taylor),2021-11-20,all too well,テイラースウィフト,,,left_only
2021-11-20 : 7,7,Girls Want Girls (feat. Lil Baby),ドレイク,Certified Lover Boy,2021-11-20,girls want girls,ドレイク,,,left_only
2021-11-20 : 8,8,Easy On Me,アデル,30,2021-11-20,easy on me,アデル,,,left_only
2021-11-20 : 9,9,Sad Girlz Luv Money Remix (feat. Moliy),Amaarae、 Kali Uchis,Sad Girlz Luv Money Remix (feat. Moliy) - Single,2021-11-20,sad girlz luv money remix,amaarae kali uchis,,,left_only
2021-11-21 : 1,1,Easy On Me,アデル,30,2021-11-21,easy on me,アデル,,,left_only
2021-11-21 : 10,10,Not in the Mood,Lil Tjay、 Fivio Foreign、 Kay Flock,Not in the Mood - Single,2021-11-21,not in the mood,lil tjay fivio foreign kay flock,,,left_only
2021-11-21 : 11,11,Smokin Out The Window,ブルーノ・マーズ、 アンダーソン・パーク、 Silk Sonic,An Evening With Silk Sonic,2021-11-21,smokin out the window,ブルーノマーズ アンダーソンパーク silk sonic,,,left_only
2021-11-21 : 12,12,Bitter (Narration By Cardi B),サマー・ウォーカー、 Cardi B,Still Over It,2021-11-21,bitter,サマーウォーカー cardi b,,,left_only
2021-11-21 : 13,13,LA FAMA (feat. The Weeknd),ロザリア,LA FAMA (feat. The Weeknd) - Single,2021-11-21,la fama,ロザリア,,,left_only
